课程名称	课程时间	课程目标	课程价格	课程配额	课程链接	教师名称	教师链接
【目标985班】高三化学寒假系统班（寒1期19:00）	1月18日-1月25日 · 19:00-21:00	适合高三 | 全国地区通用	249	481人报名	https://www.yuanfudao.com/lessons/3079656.html	李霄君	https://www.yuanfudao.com/teachers/16613387/lesson?lessonId=3079656
【英语能力强化班】一年级英语春季系统8班	3月6日-6月16日	适合一年级 | 全国地区通用	1650	25人报名  限报30人	https://www.yuanfudao.com/lessons/3080116.html	张峥妍 陈雨默	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3080116
【寒假重点突破】陌生的氧化还原方程式配平	高三 · 1月21日-1月27日 · 55分钟/次 · 2次课	适合高三 | 全国地区通用	10	301人报名	https://www.yuanfudao.com/lessons/3100152.html	闫晶	https://www.yuanfudao.com/teachers/29917083/lesson?lessonId=3100152
【寒假重点突破】电化学综合突破	高三 · 1月23日-1月29日 · 55分钟/次 · 2次课	适合高三 | 全国地区通用	10	360人报名	https://www.yuanfudao.com/lessons/3100158.html	闫晶	https://www.yuanfudao.com/teachers/29917083/lesson?lessonId=3100158
【目标优等班】初三化学春季系统班（周六18:00）	3月2日-6月8日 · 18:00-20:30	适合九年级 | 全国地区通用	999	213人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079334.html	冯雪	https://www.yuanfudao.com/teachers/79684458/lesson?lessonId=3079334
【目标一本班】高二生物寒假系统班（寒2期·13:00）	1月27日-2月3日 · 13:00-15:00	适合高二 | 全国地区通用	249	297人报名  限报2000人	https://www.yuanfudao.com/lessons/3079428.html	李秀楠	https://www.yuanfudao.com/teachers/49091395/lesson?lessonId=3079428
【目标卓越班】初二物理春季系统班（周六09:00）	3月2日-6月22日 · 早09:00-11:25	适合八年级 | 全国地区通用	999	688人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079590.html	吴去非	https://www.yuanfudao.com/teachers/35268287/lesson?lessonId=3079590
高三政治春季系统班（周日09:00）	3月3日-6月2日 · 早09:00-11:00	适合高三 | 全国地区通用	499	26人报名  限报2000人	https://www.yuanfudao.com/lessons/3079828.html	梁如冰	https://www.yuanfudao.com/teachers/132614682/lesson?lessonId=3079828
【目标985班】高二物理寒假系统班（寒2期09:00）	1月27日-2月3日 · 早09:00-11:00	适合高二 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079014.html	王浩	https://www.yuanfudao.com/teachers/23722879/lesson?lessonId=3079014
【目标985班】高一化学春季系统班（课改版·周日09:00）	3月3日-6月23日 · 早09:00-11:25	适合高一 | 全国地区通用	799	197人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079522.html	张明燃	https://www.yuanfudao.com/teachers/37015377/lesson?lessonId=3079522
【英语能力强化班】一年级英语春季系统3班	3月6日-6月16日	适合一年级 | 全国地区通用	1650	31人报名	https://www.yuanfudao.com/lessons/3080106.html	张峥妍 吴越	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3080106
【目标985班】高三物理寒假系统班（寒2期09:00）	1月27日-2月3日 · 早09:00-11:00	适合高三 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079092.html	王远	https://www.yuanfudao.com/teachers/60897660/lesson?lessonId=3079092
【目标卓越班】初二物理寒假系统班（寒3期13:00）	2月16日-2月23日 · 13:00-15:25	适合八年级 | 全国地区通用	499	149人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079204.html	马丽媛	https://www.yuanfudao.com/teachers/15586239/lesson?lessonId=3079204
【目标一本班】高三物理春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	124人报名  限报2000人	https://www.yuanfudao.com/lessons/3079158.html	李博	https://www.yuanfudao.com/teachers/74790032/lesson?lessonId=3079158
【英语能力发展班】三年级英语寒假系统4班	1月26日-2月2日	适合三年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3083150.html	张丽丽 张宝娟	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3083150
初一语文春季系统班（周日09:00）	3月3日-6月23日 · 早09:00-11:30	适合七年级 | 全国地区通用	999	453人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079128.html	张一帆	https://www.yuanfudao.com/teachers/84911824/lesson?lessonId=3079128
高二语文寒假系统班（寒3期19:00）	2月10日-2月17日 · 19:00-21:00	适合高二 | 全国地区通用	249	732人报名  限报2000人	https://www.yuanfudao.com/lessons/3080308.html	王伟	https://www.yuanfudao.com/teachers/57672584/lesson?lessonId=3080308
高二数学寒假系统班（寒2期21:30）	1月27日-2月3日 · 21:30－23:30	适合高二 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079892.html	黄冠	https://www.yuanfudao.com/teachers/85713916/lesson?lessonId=3079892
【目标卓越班】初一英语春季系统班（周六18:00）	3月2日-6月22日 · 18:00-20:30	适合七年级 | 全国地区通用	999	923人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079440.html	文靓	https://www.yuanfudao.com/teachers/50922963/lesson?lessonId=3079440
高一语文春季系统班（周五21:00）	3月1日-6月21日 · 21:00-23:25	适合高一 | 全国地区通用	799	422人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080314.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3080314
【目标清北班】高三化学春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	804人报名  限报2000人	https://www.yuanfudao.com/lessons/3079702.html	张鹤至	https://www.yuanfudao.com/teachers/29190893/lesson?lessonId=3079702
【精选大题】理综生物大题分类讲解	高三 · 12月16日-1月20日 · 55分钟/次 · 6次课	适合高三 | 全国地区通用	30	2920人报名	https://www.yuanfudao.com/lessons/3089822.html	赵顺子	https://www.yuanfudao.com/teachers/73497012/lesson?lessonId=3089822
【英语能力发展班】三年级英语寒假系统5班	1月26日-2月2日	适合三年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3083152.html	张丽丽 姜晓滕	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3083152
高二政治寒假系统班（寒1期09:00）	1月18日-1月25日 · 早09:00-11:00	适合高二 | 全国地区通用	249	311人报名	https://www.yuanfudao.com/lessons/3079574.html	刘佳彬	https://www.yuanfudao.com/teachers/61535188/lesson?lessonId=3079574
四年级猿编程L1系统班 第12期（周六下午）	4月27日-7月27日	适合四年级 | 全国地区通用	1999	1人报名	https://www.yuanfudao.com/lessons/3080588.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3080588
【英语能力发展班】五年级英语春季系统6班	3月6日-6月15日	适合五年级 | 全国地区通用	1650	29人报名  限报32人	https://www.yuanfudao.com/lessons/3081966.html	李政 孔辰	https://www.yuanfudao.com/teachers/116309724/lesson?lessonId=3081966
【目标985班】高三理科数学寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	322人报名  限报2000人	https://www.yuanfudao.com/lessons/3079908.html	安男男	https://www.yuanfudao.com/teachers/37672891/lesson?lessonId=3079908
高一数学寒假系统班（非课改版·必修4+必修5·寒3期21:30）	2月16日-2月23日 · 21:30-23:55	适合高一 | 全国地区通用	399	404人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080358.html	严攀	https://www.yuanfudao.com/teachers/114992036/lesson?lessonId=3080358
【英语校内卓越班】五年级英语寒假系统2班	1月26日-2月2日	适合五年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3081090.html	熊婉莉 尚茜	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3081090
五、六年级猿编程L1系统班 第9期（周六早）	12月22日-4月20日	适合五年级 六年级 | 全国地区通用	1999	3人报名	https://www.yuanfudao.com/lessons/3083782.html	张成巍	https://www.yuanfudao.com/teachers/145862676/lesson?lessonId=3083782
【目标一本班】高一数学春季系统班（课改版·周六18:30）	3月2日-6月22日 · 18:30-20:55	适合高一 | 全国地区通用	799	408人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080896.html	严攀	https://www.yuanfudao.com/teachers/114992036/lesson?lessonId=3080896
【目标985班】高一英语寒假系统班（寒2期09:00）	1月30日-2月13日 · 早09:00-11:25	适合高一 | 全国地区通用	399	690人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080188.html	焦洋	https://www.yuanfudao.com/teachers/125397172/lesson?lessonId=3080188
高三语文寒假系统班（寒1期13:00）	1月18日-1月25日 · 13:00-15:00	适合高三 | 全国地区通用	249	591人报名	https://www.yuanfudao.com/lessons/3081268.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3081268
【目标清北班】高三物理寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	497人报名  限报2000人	https://www.yuanfudao.com/lessons/3079050.html	郑少龙	https://www.yuanfudao.com/teachers/35702341/lesson?lessonId=3079050
【目标优等班】初二英语寒假系统班（寒1期09:00）	1月19日-1月26日 · 早9:00-11:20	适合八年级 | 全国地区通用	499	271人报名	https://www.yuanfudao.com/lessons/3079398.html	闵佳琳	https://www.yuanfudao.com/teachers/48581779/lesson?lessonId=3079398
【英语能力起航班】三年级英语春季系统7班	3月6日-6月16日	适合三年级 | 全国地区通用	1650	32人报名	https://www.yuanfudao.com/lessons/3088766.html	张丽丽 余佳乐	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3088766
【目标卓越班】初三物理春季系统班（周五18:00）	3月1日-6月7日 · 18:00-20:30	适合九年级 | 全国地区通用	999	154人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079298.html	曹文亮	https://www.yuanfudao.com/teachers/38815873/lesson?lessonId=3079298
【寒假重点突破】水解电离综合突破	高三 · 2月3日-2月4日 · 55分钟/次 · 2次课	适合高三 | 全国地区通用	10	422人报名	https://www.yuanfudao.com/lessons/3100164.html	闫晶	https://www.yuanfudao.com/teachers/29917083/lesson?lessonId=3100164
【英语能力发展班】四年级英语春季系统13班	3月6日-6月15日	适合四年级 | 全国地区通用	1650	25人报名  限报30人	https://www.yuanfudao.com/lessons/3083896.html	宋晨祎 欧阳	https://www.yuanfudao.com/teachers/86578126/lesson?lessonId=3083896
初一语文春季系统班（周六18:00）	3月2日-6月22日 · 18:00-20:30	适合七年级 | 全国地区通用	999	426人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079126.html	田颖	https://www.yuanfudao.com/teachers/87005480/lesson?lessonId=3079126
【目标一本班】高二物理寒假系统班（寒2期13:00）	1月27日-2月3日 · 13:00-15:00	适合高二 | 全国地区通用	249	1228人报名  限报2000人	https://www.yuanfudao.com/lessons/3079026.html	崔姗姗	https://www.yuanfudao.com/teachers/38171857/lesson?lessonId=3079026
【英语校内卓越班】四年级英语春季系统3班	3月6日-6月16日	适合四年级 | 全国地区通用	1650	26人报名  限报30人	https://www.yuanfudao.com/lessons/3083834.html	邢宇琪 郭芳	https://www.yuanfudao.com/teachers/121825876/lesson?lessonId=3083834
【目标985班】高一物理春季系统班（周六21:10）	3月2日-6月22日 · 21:10-23:35	适合高一 | 全国地区通用	799	585人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080142.html	苗锟	https://www.yuanfudao.com/teachers/2343403/lesson?lessonId=3080142
【目标优等班】初一数学寒假系统班（寒1期15:35）	1月19日-1月26日 · 15:35-17:55	适合七年级 | 全国地区通用	99	589人报名	https://www.yuanfudao.com/lessons/3080710.html	袁野	https://www.yuanfudao.com/teachers/134794932/lesson?lessonId=3080710
【目标卓越班】初一数学寒假系统班（寒2期18:10 ）	1月30日-2月13日 · 18:10-20:30	适合七年级 | 全国地区通用	99	1080人报名	https://www.yuanfudao.com/lessons/3080794.html	袁野	https://www.yuanfudao.com/teachers/134794932/lesson?lessonId=3080794
初二语文寒假系统班（寒1期15:35）	1月19日-1月26日 · 15:35-17:55	适合八年级 | 全国地区通用	499	503人报名	https://www.yuanfudao.com/lessons/3079568.html	林立	https://www.yuanfudao.com/teachers/99385060/lesson?lessonId=3079568
【目标清北班】高三文综寒假系统班（寒2期09:00）	1月27日-2月14日 · 早09:00-11:00	适合高三 | 全国地区通用	499	622人报名  限报2000人	https://www.yuanfudao.com/lessons/3079870.html	温卿 李美伊 刘佳彬	https://www.yuanfudao.com/teachers/58419052/lesson?lessonId=3079870
【英语校内卓越班】六年级英语寒假系统6班	1月26日-2月2日	适合六年级 | 全国地区通用	700	32人报名	https://www.yuanfudao.com/lessons/3085570.html	胡可 张月	https://www.yuanfudao.com/teachers/156246150/lesson?lessonId=3085570
五、六年级猿编程L1系统班 第12期（周六早）	4月27日-7月27日	适合五年级 六年级 | 全国地区通用	1999	已报满或无信息	https://www.yuanfudao.com/lessons/3092092.html	待分配	https://www.yuanfudao.com/teachers/115519392/lesson?lessonId=3092092
【英语校内卓越班】六年级英语春季系统9班	3月6日-6月16日	适合六年级 | 全国地区通用	1650	31人报名	https://www.yuanfudao.com/lessons/3085494.html	刘佳 王佳瑶	https://www.yuanfudao.com/teachers/106425718/lesson?lessonId=3085494
【目标985班】高一化学寒假系统班（课改版·寒3期16:00）	2月16日-2月23日 · 16:00-18:25	适合高一 | 全国地区通用	399	235人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079500.html	刘宇	https://www.yuanfudao.com/teachers/2384441/lesson?lessonId=3079500
高二数学寒假系统班（寒3期21:30）	2月10日-2月17日 · 21:30－23:30	适合高二 | 全国地区通用	249	863人报名  限报2000人	https://www.yuanfudao.com/lessons/3079894.html	张煜晨	https://www.yuanfudao.com/teachers/94097552/lesson?lessonId=3079894
【英语能力起航班】六年级英语春季系统8班	3月5日-6月16日	适合六年级 | 全国地区通用	1650	31人报名  限报32人	https://www.yuanfudao.com/lessons/3084004.html	肖凡 夏青	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3084004
四年级猿编程L1系统班 第9期（周六下午）	12月22日-4月20日	适合四年级 | 全国地区通用	1999	3人报名	https://www.yuanfudao.com/lessons/3083772.html	张成巍	https://www.yuanfudao.com/teachers/145862676/lesson?lessonId=3083772
